Date,Low,Open,Volume,High,Close,Adjusted Close,Price,SMA_10,RSI_14
1981-02-11,0.117746002972126,0.1183039993047714,13843200,0.1183039993047714,0.117746002972126,0.09162387996912,0.0003772184433750466,0.0004006573679730857,0.2461732084799464
1981-02-12,0.1166289970278739,0.1171879991889,14560000,0.1171879991889,0.1166289970278739,0.0907546728849411,0.00037107972884381767,0.00039126645777778554,0.23532320853517996
1981-02-13,0.1138390004634857,0.1149550005793571,11155200,0.1149550005793571,0.1138390004634857,0.0885836482048034,0.0003557467822825028,0.00038438005581811925,0.20858825096423605
1981-02-17,0.1166289970278739,0.1166289970278739,12275200,0.1171879991889,0.1166289970278739,0.0907546728849411,0.00037107972884381767,0.0003831275196060233,0.2644241488825921
1981-02-18,0.1216519996523857,0.1216519996523857,19241600,0.1227679997682571,0.1216519996523857,0.0946632996201515,0.0003986845767500992,0.0003821885384987828,0.3551148816355312
1981-02-19,0.1143969967961311,0.1149550005793571,22310400,0.1149550005793571,0.1143969967961311,0.089017853140831,0.0003588133552163436,0.0003746761421689987,0.2756585007713128
1981-02-20,0.1082589998841285,0.1088170036673545,24371200,0.1088170036673545,0.1082589998841285,0.0842415913939476,0.00032508084821381635,0.0003637208248640731,0.22074108464347958
1981-02-23,0.1099329963326454,0.1099329963326454,14112000,0.1104910001158714,0.1099329963326454,0.0855442062020301,0.0003342806079613948,0.00035339149775009103,0.24986929673857128
1981-02-24,0.1060269996523857,0.1071429997682571,16979200,0.1071429997682571,0.1060269996523857,0.0825047269463539,0.0003128144745863422,0.0003446271335759436,0.215598521709239
1981-02-25,0.1127230003476142,0.1127230003476142,19488000,0.1132809966802597,0.1127230003476142,0.087715245783329,0.0003496135954687652,0.00033961868547240917,0.32574786114379706
1981-02-26,0.1143969967961311,0.1143969967961311,10841600,0.1149550005793571,0.1143969967961311,0.089017853140831,0.0003588133552163436,0.00033774016324854446,0.3509243160525197
1981-02-27,0.1183039993047714,0.1183039993047714,14761600,0.1194199994206428,0.1183039993047714,0.0920580774545669,0.0003802850163088874,0.00033867970436516877,0.40761233106292794
1981-03-02,0.1188620030879974,0.1188620030879974,11760000,0.1194199994206428,0.1188620030879974,0.0924922749400138,0.0003833516301887837,0.0003414972035170995,0.415590148613051
1981-03-03,0.1171879991889,0.117746002972126,16172800,0.117746002972126,0.1171879991889,0.0911896824836731,0.00037415182949515033,0.0003418107586219551,0.393794311007691
1981-03-04,0.1160710006952285,0.1166289970278739,13708800,0.1166289970278739,0.1160710006952285,0.0903204530477523,0.00036801315590997687,0.00033868026855372706,0.37905922678165127
1981-03-05,0.1155129969120025,0.1160710006952285,5376000,0.1160710006952285,0.1155129969120025,0.0898862853646278,0.0003649465420300806,0.000339306254565496,0.3714298026388869
1981-03-06,0.1143969967961311,0.1155129969120025,11603200,0.1155129969120025,0.1143969967961311,0.089017853140831,0.0003588133552163436,0.0003427491755406372,0.3556596145065899
1981-03-09,0.1054690033197403,0.1060269996523857,15321600,0.1060269996523857,0.1054690033197403,0.0820705816149711,0.0003097479016525014,0.0003402452356727364,0.24885971072190527
1981-03-10,0.1004460006952285,0.1010039970278739,28380800,0.1010039970278739,0.1004460006952285,0.0781619101762771,0.0002821430537462199,0.0003371147456045085,0.20199694129683293
1981-03-11,0.0965399965643882,0.0976559966802597,29859200,0.0976559966802597,0.0965399965643882,0.0751224607229232,0.00026067687942511183,0.0003280373863348895,0.1696540968660416
1981-03-12,0.1004460006952285,0.1004460006952285,59248000,0.1010039970278739,0.1004460006952285,0.0781619101762771,0.0002821430537462199,0.0003202120032679825,0.2445007760461687
1981-03-13,0.0993300005793571,0.0998879969120025,231302400,0.0998879969120025,0.0993300005793571,0.077293537557125,0.0002760098669324829,0.000309569121049145,0.23385628080842075
1981-03-16,0.1032370030879974,0.1032370030879974,37228800,0.1043530032038688,0.1032370030879974,0.0803337022662162,0.0002974815280250267,0.0003008047568749977,0.3063140186272658
1981-03-17,0.1082589998841285,0.1082589998841285,43747200,0.109375,0.1082589998841285,0.0842415913939476,0.00032508084821381635,0.0002957963087714631,0.3888972532799504
1981-03-18,0.1149550005793571,0.1149550005793571,36937600,0.1160710006952285,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.0002951703227596944,0.4816577386151061
1981-03-19,0.1138390004634857,0.1143969967961311,37811200,0.1143969967961311,0.1138390004634857,0.0885836482048034,0.0003557467822825028,0.00029423134583162847,0.46627323169428303
1981-03-20,0.1149550005793571,0.1149550005793571,14604800,0.1160710006952285,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.0002945443409271001,0.48155244450376344
1981-03-23,0.1194199994206428,0.1194199994206428,22019200,0.1205359995365142,0.1194199994206428,0.0929265096783638,0.0003864182031226245,0.0003023697239940069,0.5398764465469397
1981-03-24,0.1188620030879974,0.1194199994206428,28156800,0.1194199994206428,0.1188620030879974,0.0924922749400138,0.0003833516301887837,0.0003126996152965475,0.5307532035070192
1981-03-25,0.1166289970278739,0.117746002972126,7056000,0.117746002972126,0.1166289970278739,0.0907546728849411,0.00037107972884381767,0.00032396792351776994,0.4938747330674965
1981-03-26,0.1143969967961311,0.1149550005793571,12275200,0.1149550005793571,0.1143969967961311,0.089017853140831,0.0003588133552163436,0.00033179330658467685,0.4581152041636909
1981-03-27,0.1104910001158714,0.1110489964485168,12252800,0.1110489964485168,0.1104910001158714,0.0859784111380577,0.00033734722184129105,0.000338053726711749,0.3998360573153187
1981-03-30,0.1104910001158714,0.1104910001158714,9900800,0.1116070002317428,0.1104910001158714,0.0859784111380577,0.00033734722184129105,0.000342122633698659,0.3998360573153188
1981-03-31,0.109375,0.1104910001158714,15993600,0.1104910001158714,0.109375,0.0851100161671638,0.00033121403502755397,0.00034274861971042786,0.38273157507409405
1981-04-01,0.1082589998841285,0.1088170036673545,34070400,0.1088170036673545,0.1082589998841285,0.0842415913939476,0.00032508084821381635,0.0003389927036398149,0.36536720492805286
1981-04-02,0.117746002972126,0.117746002972126,31404800,0.1183039993047714,0.117746002972126,0.09162387996912,0.0003772184433750466,0.0003411842167799769,0.5249774354306528
1981-04-03,0.1183039993047714,0.1183039993047714,16486400,0.1188620030879974,0.1183039993047714,0.0920580774545669,0.0003802850163088874,0.00034306273482466736,0.5328186669532903
1981-04-06,0.1160710006952285,0.1166289970278739,22803200,0.1166289970278739,0.1160710006952285,0.0903204530477523,0.00036801315590997687,0.0003411842167799769,0.4928198167053087
1981-04-07,0.1149550005793571,0.1155129969120025,10684800,0.1155129969120025,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.0003389927036398149,0.47304401494907156
1981-04-08,0.1205359995365142,0.1205359995365142,21952000,0.1216519996523857,0.1205359995365142,0.0937948897480964,0.00039255138993636156,0.000341184216779977,0.5579639570560765
1981-04-09,0.1227679997682571,0.1227679997682571,12499200,0.1233260035514831,0.1227679997682571,0.0955317467451095,0.00040481776356383626,0.00034587967396721407,0.5879562980010132
1981-04-10,0.1244420036673545,0.1244420036673545,33465600,0.125,0.1244420036673545,0.0968343913555145,0.0004140175642574696,0.00035370506121329556,0.6099080074513963
1981-04-13,0.1244420036673545,0.1244420036673545,16060800,0.125,0.1244420036673545,0.0968343913555145,0.0004140175642574696,0.00036153044845937683,0.6099080074513962
1981-04-14,0.1244420036673545,0.1244420036673545,6652800,0.125,0.1244420036673545,0.0968343913555145,0.0004140175642574696,0.00036998182171722683,0.6099080074513963
1981-04-15,0.1183039993047714,0.1188620030879974,34048000,0.1188620030879974,0.1183039993047714,0.0920580774545669,0.0003802850163088874,0.00037561625583253013,0.47921680294861957
1981-04-16,0.1116070002317428,0.1121649965643882,23878400,0.1121649965643882,0.1116070002317428,0.0868467986583709,0.0003434804086550281,0.00037217277066883044,0.3708894537625801
1981-04-20,0.1149550005793571,0.1149550005793571,35347200,0.1155129969120025,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.0003702942526241402,0.4293405469784566
1981-04-21,0.1227679997682571,0.1227679997682571,28537600,0.1233260035514831,0.1227679997682571,0.0955317467451095,0.00040481776356383626,0.0003740507287041371,0.5422513685097495
1981-04-22,0.1272320002317428,0.1272320002317428,18995200,0.1277900040149688,0.1272320002317428,0.0990053638815879,0.0004293505108187851,0.00038093713484297785,0.5948696576452
1981-04-23,0.1305799931287765,0.1305799931287765,58016000,0.1311379969120025,0.1305799931287765,0.1016106382012367,0.0004477500303139413,0.00038657100476972275,0.6307617989385736
1981-04-24,0.1294640004634857,0.1305799931287765,35056000,0.1305799931287765,0.1294640004634857,0.1007422059774398,0.0004416168844462597,0.0003903269208403357,0.6105137859278867
1981-04-27,0.1283479928970337,0.1289059966802597,38528000,0.1289059966802597,0.1283479928970337,0.0998738184571266,0.00043548365668646716,0.00039251786561276495,0.5897816414399811
1981-04-28,0.1261159926652908,0.1266739964485168,32188800,0.1266739964485168,0.1261159926652908,0.0981369838118553,0.00042321728305899257,0.0003934568383616563,0.54853627136285
1981-04-29,0.1244420036673545,0.125,13641600,0.125,0.1244420036673545,0.0968343913555145,0.0004140175642574696,0.0003934568383616563,0.5182350437183781
1981-04-30,0.1266739964485168,0.1266739964485168,12611200,0.1277900040149688,0.1266739964485168,0.098571166396141,0.00042628389693888873,0.00039815173136033527,0.5507673671125973
1981-05-01,0.1266739964485168,0.1266739964485168,16553600,0.1277900040149688,0.1266739964485168,0.098571166396141,0.00042628389693888873,0.0004066031004390109,0.5507673671125973
1981-05-04,0.1261159926652908,0.1266739964485168,14448000,0.1266739964485168,0.1261159926652908,0.0981369838118553,0.00042321728305899257,0.00041286351638690846,0.5389953892362668
1981-05-05,0.125558003783226,0.1261159926652908,17539200,0.1261159926652908,0.125558003783226,0.0977027714252471,0.00042015075107120734,0.0004144284835059178,0.5267233969800054
1981-05-06,0.1222100034356117,0.1227679997682571,18950400,0.1227679997682571,0.1222100034356117,0.0950975492596626,0.00040175119062999545,0.00041161154854254547,0.45628318246451427
1981-05-07,0.1238839998841285,0.1238839998841285,9363200,0.1244420036673545,0.1238839998841285,0.0964001789689064,0.00041095095037757334,0.000407855636651107,0.4887240052271481
1981-05-08,0.125,0.125,7907200,0.125558003783226,0.125,0.0972686037421226,0.00041708413719131096,0.0004053516926040316,0.5101020420420821
1981-05-11,0.1222100034356117,0.1227679997682571,11939200,0.1227679997682571,0.1222100034356117,0.0950975492596626,0.00040175119062999545,0.0004019087758080648,0.44990673775661083
1981-05-12,0.1222100034356117,0.1222100034356117,4256000,0.1238839998841285,0.1222100034356117,0.0950975492596626,0.00040175119062999545,0.00039971783103563577,0.44990673775661094
1981-05-13,0.1216519996523857,0.1222100034356117,4905600,0.1233260035514831,0.1216519996523857,0.0946632996201515,0.0003986845767500992,0.00039815286391662664,0.43737122441446286
1981-05-14,0.1199780032038688,0.1210940033197403,4928000,0.1210940033197403,0.1199780032038688,0.0933606773614883,0.00038948481700252076,0.00039439695202518816,0.3999764436438096
1981-05-15,0.1227679997682571,0.1227679997682571,4905600,0.1244420036673545,0.1227679997682571,0.0955317467451095,0.00040481776356383626,0.00039220600307358444,0.46762814646909856
1981-05-18,0.125,0.125,4166400,0.1261159926652908,0.125,0.0972686037421226,0.00041708413719131096,0.0003915800212409901,0.5163787015785838
1981-05-19,0.1227679997682571,0.1233260035514831,25424000,0.1233260035514831,0.1227679997682571,0.0955317467451095,0.00040481776356383626,0.0003900150541219807,0.46226224493129353
1981-05-20,0.1266739964485168,0.1266739964485168,13283200,0.1277900040149688,0.1266739964485168,0.098571166396141,0.00042628389693888873,0.0003925189939898816,0.5430341588159844
1981-05-21,0.1339289993047714,0.1339289993047714,32211200,0.1344870030879974,0.1339289993047714,0.1042166501283645,0.0004661551184726444,0.0003981534281051849,0.6563151818929576
1981-05-22,0.140066996216774,0.140066996216774,31427200,0.141183003783226,0.140066996216774,0.1089929714798927,0.0004998876254751717,0.00040660479718386067,0.7262642124960944
1981-05-26,0.1395090073347091,0.140066996216774,85344000,0.140066996216774,0.1395090073347091,0.1085587218403816,0.000496821093487386,0.00041630814246524836,0.7125155711356502
1981-05-27,0.1473210006952285,0.1473210006952285,149497600,0.1478790044784546,0.1473210006952285,0.1146375760436058,0.0005397533602374909,0.0004303933856498433,0.7853945434909074
1981-05-28,0.1473210006952285,0.1473210006952285,73987200,0.1478790044784546,0.1473210006952285,0.1146375760436058,0.0005397533602374909,0.00044479162392990995,0.7853945434909074
1981-05-29,0.1478790044784546,0.1478790044784546,59382400,0.1484380066394806,0.1478790044784546,0.1150717586278915,0.0005428199741173878,0.0004604418342335144,0.7902557820530175
1981-06-01,0.1478790044784546,0.1478790044784546,51251200,0.1484380066394806,0.1478790044784546,0.1150717586278915,0.0005428199741173878,0.00047452708159728414,0.7902557820530173
1981-06-02,0.140625,0.141183003783226,40432000,0.141183003783226,0.140625,0.1094271540641784,0.000502954239355068,0.0004832914457714312,0.608296464326141
1981-06-03,0.140625,0.140625,39446400,0.1417409926652908,0.140625,0.1094271540641784,0.000502954239355068,0.0004933077819691163,0.6082964643261412
1981-06-04,0.1434150040149688,0.1434150040149688,56067200,0.1439729928970337,0.1434150040149688,0.1115981861948967,0.0005182872268624384,0.0005026981363342069,0.6463689516872384
1981-06-05,0.141183003783226,0.1417409926652908,57680000,0.1417409926652908,0.141183003783226,0.1098613888025283,0.0005060208532349643,0.0005067670475002914,0.5944906221937865
1981-06-08,0.1361609995365142,0.1367190033197403,93497600,0.1367190033197403,0.1361609995365142,0.1059534698724746,0.00047842149210011855,0.0005045760985486879,0.49171428347370505
1981-06-09,0.1389510035514831,0.1389510035514831,119593600,0.1395090073347091,0.1389510035514831,0.1081245094537735,0.0004937544796074895,0.0005042631034532162,0.5361645047591236
1981-06-10,0.140625,0.140625,25222400,0.1422989964485168,0.140625,0.1094271540641784,0.000502954239355068,0.0005005071873826034,0.5616457884621755
1981-06-11,0.1467629969120025,0.1467629969120025,38976000,0.1473210006952285,0.1467629969120025,0.1142033860087394,0.0005366867463575948,0.0005001941922871318,0.6434960481221467
1981-06-12,0.1450890004634857,0.1456470042467117,25804800,0.1456470042467117,0.1450890004634857,0.1129008084535598,0.0005274869866100167,0.0004986292251681223,0.6081044639455564
1981-06-15,0.1445309966802597,0.1450890004634857,143763200,0.1450890004634857,0.1445309966802597,0.1124665737152099,0.0005244203727301205,0.0004967512629536413,0.5961121058715508
1981-06-16,0.1417409926652908,0.1422989964485168,37251200,0.1422989964485168,0.1417409926652908,0.1102955117821693,0.0005090873852227496,0.0004973772447862356,0.537193969050358
1981-06-17,0.1395090073347091,0.140066996216774,27574400,0.140066996216774,0.1395090073347091,0.1085587218403816,0.000496821093487386,0.0004967512629536413,0.492996334308089
1981-06-18,0.1389510035514831,0.1395090073347091,23049600,0.140066996216774,0.1389510035514831,0.1081245094537735,0.0004937544796074895,0.000494247318906566,0.48198613864649
1981-06-19,0.1350450068712234,0.1356029957532882,27507200,0.1356029957532882,0.1350450068712234,0.1050850972533226,0.00047228834623243694,0.0004908043979314247,0.40902245047312047
1981-06-22,0.1300220042467117,0.1305799931287765,10841600,0.1305799931287765,0.1300220042467117,0.1011764332652092,0.0004446834983261561,0.00048736091694689964,0.33038768563561516
1981-06-23,0.1322540044784546,0.1322540044784546,15030400,0.1333709955215454,0.1322540044784546,0.1029132306575775,0.0004569498719536308,0.0004836044408669029,0.3757406042304987
1981-06-24,0.1289059966802597,0.1300220042467117,23027200,0.1300220042467117,0.1289059966802597,0.1003080010414123,0.00043855027056636354,0.0004770310256443593,0.3262461731787967
1981-06-25,0.1316960006952285,0.1316960006952285,24259200,0.1322540044784546,0.1316960006952285,0.1024790629744529,0.00045388325807373396,0.00046857965656568355,0.3823581545032727
1981-06-26,0.1300220042467117,0.1311379969120025,23788800,0.1311379969120025,0.1300220042467117,0.1011764332652092,0.0004446834983261561,0.0004601282874870079,0.35659207992806674
1981-06-29,0.125558003783226,0.1266739964485168,10595200,0.1266739964485168,0.125558003783226,0.0977027714252471,0.00042015075107120734,0.00044948596945672866,0.29381799326980657
1981-06-30,0.1160710006952285,0.1166289970278739,35907200,0.1166289970278739,0.1160710006952285,0.0903204530477523,0.00036801315590997687,0.00043508717534645276,0.19241161365838572
1981-07-01,0.1149550005793571,0.1155129969120025,170464000,0.1155129969120025,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.0004213143588895963,0.18245339872649669
1981-07-02,0.1149550005793571,0.1149550005793571,30284800,0.1155129969120025,0.1149550005793571,0.0894520729780197,0.0003618799690962399,0.00040785453752821175,0.18245339872649669
1981-07-06,0.1110489964485168,0.1121649965643882,16531200,0.1121649965643882,0.1110489964485168,0.0864126309752464,0.00034041379477513185,0.0003943947119876527,0.14671992415129187
1981-07-07,0.1121649965643882,0.1121649965643882,15836800,0.1132809966802597,0.1121649965643882,0.0872810333967208,0.00034654698158886893,0.00038437837161079313,0.17357995843917318
1981-07-08,0.1166289970278739,0.1166289970278739,16620800,0.1171879991889,0.1166289970278739,0.0907546728849411,0.00037107972884381767,0.00037561400325747125,0.2740191416955217
1981-07-09,0.1077010035514831,0.1082589998841285,32883200,0.1082589998841285,0.1077010035514831,0.0838074013590812,0.00032201427527997554,0.0003637197132036544,0.18490167570515292
1981-07-10,0.0993300005793571,0.0998879969120025,55171200,0.0998879969120025,0.0993300005793571,0.077293537557125,0.0002760098669324829,0.000345564998843591,0.12341558419156934
1981-07-13,0.1015629991889,0.1015629991889,45740800,0.102121002972126,0.1015629991889,0.0790310874581337,0.00028828172733139323,0.00032960179344451496,0.16661140300792798
1981-07-14,0.1060269996523857,0.1060269996523857,19779200,0.1071429997682571,0.1060269996523857,0.0825047269463539,0.0003128144745863422,0.00031864647613958946,0.24789249068161268
1981-07-15,0.1088170036673545,0.1088170036673545,10953600,0.109375,0.1088170036673545,0.0846758037805557,0.0003281474620937126,0.00031457756915267943,0.29515878805872275
1981-07-16,0.1116070002317428,0.1116070002317428,15232000,0.1127230003476142,0.1116070002317428,0.0868467986583709,0.0003434804086550281,0.0003126996111173729,0.3405971923651975
1981-07-17,0.1155129969120025,0.1155129969120025,19824000,0.1160710006952285,0.1155129969120025,0.0898862853646278,0.0003649465420300806,0.00031301260203367,0.40028318531984064
1981-07-20,0.1077010035514831,0.1082589998841285,23654400,0.1082589998841285,0.1077010035514831,0.0838074013590812,0.00032201427527997554,0.00031113464817753814,0.3142800710459913
1981-07-21,0.1071429997682571,0.1077010035514831,31942400,0.1077010035514831,0.1071429997682571,0.0833731740713119,0.00031894766140007927,0.0003083177132141656,0.3086715122702909
1981-07-22,0.1010039970278739,0.102121002972126,22668800,0.102121002972126,0.1010039970278739,0.078596107661724,0.0002852096266800607,0.0002995533490400184,0.25044526196334943
1981-07-23,0.1037949994206428,0.1037949994206428,34451200,0.1043530032038688,0.1037949994206428,0.0807679146528244,0.0003005481009588674,0.0002973623959092403,0.2960174343404989
1981-07-24,0.1071429997682571,0.1071429997682571,28851200,0.1077010035514831,0.1071429997682571,0.0833731740713119,0.00031894766140007927,0.0003017448580010059,0.348206056073059
1981-07-27,0.1116070002317428,0.1116070002317428,17337600,0.1121649965643882,0.1116070002317428,0.0868467986583709,0.0003434804086550281,0.0003073787321069252,0.4124456074222008
1981-07-28,0.1077010035514831,0.1082589998841285,22848000,0.1082589998841285,0.1077010035514831,0.0838074013590812,0.00032201427527997554,0.0003083177132141656,0.3673377186810778
1981-07-29,0.1060269996523857,0.1065850034356117,15500800,0.1065850034356117,0.1060269996523857,0.0825047269463539,0.0003128144745863422,0.00030675274609515645,0.3486808824644667
1981-07-30,0.1099329963326454,0.1099329963326454,9900800,0.1110489964485168,0.1099329963326454,0.0855442062020301,0.0003342806079613948,0.00030581376498791594,0.4067675636861168
1981-07-31,0.1116070002317428,0.1116070002317428,10953600,0.1121649965643882,0.1116070002317428,0.0868467986583709,0.0003434804086550281,0.00030362281603631234,0.43069479911889264
1981-08-03,0.1104910001158714,0.1116070002317428,12432000,0.1116070002317428,0.1104910001158714,0.0859784111380577,0.00033734722184129105,0.0003051877789761471,0.41565263735777214
1981-08-04,0.1121649965643882,0.1121649965643882,31673600,0.1127230003476142,0.1121649965643882,0.0872810333967208,0.00034654698158886893,0.00030800471393951955,0.44141067042731985
1981-08-05,0.1155129969120025,0.1155129969120025,17494400,0.1160710006952285,0.1155129969120025,0.0898862853646278,0.0003649465420300806,0.000316143092101898,0.4908916101262276
1981-08-06,0.1127230003476142,0.1132809966802597,10528000,0.1132809966802597,0.1127230003476142,0.087715245783329,0.0003496135954687652,0.00032115098019604865,0.44786369731007447
1981-08-07,0.1127230003476142,0.1127230003476142,9206400,0.1132809966802597,0.1127230003476142,0.087715245783329,0.0003496135954687652,0.00032428091025489276,0.44786369731007447
1981-08-11,0.109375,0.1104910001158714,71456000,0.1104910001158714,0.109375,0.0851100161671638,0.00033121403502755397,0.0003230289382313551,0.3961728165742886
1981-08-12,0.1071429997682571,0.1077010035514831,26275200,0.1077010035514831,0.1071429997682571,0.0833731740713119,0.00031894766140007927,0.0003227159431358834,0.3638620856099777
1981-08-13,0.1037949994206428,0.1043530032038688,27484800,0.1043530032038688,0.1037949994206428,0.0807679146528244,0.0003005481009588674,0.0003214639711123457,0.31845479088899975
1981-08-14,0.102121002972126,0.1032370030879974,24192000,0.1032370030879974,0.102121002972126,0.079465314745903,0.0002913483412112895,0.0003170820732091385,0.29690058658392077
1981-08-17,0.0987719967961311,0.0998879969120025,18905600,0.0998879969120025,0.0987719967961311,0.0768592953681945,0.0002729432530525865,0.0003098826719748261,0.25603673124900317
1981-08-18,0.0965399965643882,0.0976559966802597,17001600,0.0976559966802597,0.0965399965643882,0.0751224607229232,0.00026067687942511183,0.0003020572847287446,0.2306084207822161
1981-08-19,0.0954239964485168,0.0965399965643882,20675200,0.0965399965643882,0.0954239964485168,0.0742540657520294,0.00025454369261137475,0.00029266693454282845,0.2180529315945508
1981-08-20,0.0965399965643882,0.0965399965643882,17113600,0.0970980003476142,0.0965399965643882,0.0751224607229232,0.00026067687942511183,0.00028202461233337473,0.24516382261433856
1981-08-21,0.0898440033197403,0.0909600034356117,41910400,0.0909600034356117,0.0898440033197403,0.0699120014905929,0.0002238777994887443,0.0002691913411723173,0.17194711964721004
1981-08-24,0.0842629969120025,0.0848210006952285,23072000,0.0848210006952285,0.0842629969120025,0.0655691251158714,0.00019320633770256656,0.00025322757576385756,0.12404782445549623
1981-08-25,0.086496002972126,0.086496002972126,40700800,0.0870539993047714,0.086496002972126,0.0673067420721054,0.00020547823904753251,0.00024039430460280002,0.17576587833164747
1981-08-26,0.0848210006952285,0.0853789970278739,33600000,0.0853789970278739,0.0848210006952285,0.0660033598542213,0.00019627295158246283,0.00022787346434865595,0.16045279066004553
1981-08-27,0.0853789970278739,0.0853789970278739,25916800,0.0859379991889,0.0853789970278739,0.0664375349879264,0.00019933952451630364,0.0002175435730461154,0.17410386048171045
1981-08-28,0.0898440033197403,0.0898440033197403,38035200,0.0904019996523857,0.0898440033197403,0.0699120014905929,0.0002238777994887443,0.00021065716690727462,0.2772898042849785
1981-08-31,0.0898440033197403,0.0898440033197403,40947200,0.0904019996523857,0.0898440033197403,0.0699120014905929,0.0002238777994887443,0.00020564928299229856,0.2772898042849785
